gender,city,state,zip,job,category,amt,is_fraud,age
M,Boonton,NJ,7005,"Psychologist, sport and exercise",home,15.63,0,33
M,Akron,OH,44307,Call centre manager,grocery_pos,104.33,0,62
M,Paulding,OH,45879,Secondary school teacher,gas_transport,84.02,0,90
F,Karnack,TX,75661,Chiropodist,home,23.25,0,95
F,Redford,MO,63665,Investment analyst,personal_care,166.71,0,52
F,Prosperity,SC,29127,Archaeologist,home,105.88,0,32
M,New Holstein,WI,53061,Child psychotherapist,misc_pos,203.72,0,48
F,Higganum,CT,6441,"Librarian, academic",shopping_pos,2.1,0,62
F,Notrees,TX,79759,Cytogeneticist,health_fitness,103.08,0,57
F,De Soto,KS,66018,Chief Executive Officer,gas_transport,81.16,0,48
F,Lahoma,OK,73754,"Programme researcher, broadcasting/film/video",home,19.72,0,74
M,Elizabeth,NJ,7208,Operational researcher,personal_care,1.51,0,46
F,Winslow,AR,72959,Musician,misc_pos,4.83,0,61
M,Comfrey,MN,56019,Health and safety adviser,gas_transport,66.33,0,82
M,Jordan Valley,OR,97910,Economist,kids_pets,50.0,0,33
F,Hinesburg,VT,5461,Claims inspector/assessor,entertainment,99.38,0,28
F,Eureka,IL,61530,Archivist,grocery_pos,79.38,0,81
F,Ranier,MN,56668,Ceramics designer,health_fitness,152.85,0,26
F,Spencer,SD,57374,"Development worker, international aid",travel,1.47,0,54
M,Holliday,TX,76366,Chief Technology Officer,misc_pos,5.83,0,62
F,Preston,CT,6365,Broadcast presenter,entertainment,50.72,0,49
F,Florence,MS,39073,Fine artist,kids_pets,12.62,0,42
M,Fiddletown,CA,95629,Immigration officer,home,81.22,0,39
F,Red River,NM,87558,"Surveyor, land/geomatics",health_fitness,15.22,0,38
F,Smiths Grove,KY,42171,"Therapist, sports",food_dining,29.98,0,27
M,Hewitt,WI,54441,Arts development officer,grocery_pos,101.37,0,35
F,Kilgore,TX,75662,Multimedia programmer,misc_pos,46.22,0,43
M,Norman,AR,71960,Magazine features editor,health_fitness,45.36,0,60
F,Burbank,WA,99323,Musician,personal_care,30.46,0,45
M,Du Pont,GA,31630,Advertising account executive,home,77.57,0,36
F,Grandview,TX,76050,"Radiographer, therapeutic",grocery_net,72.0,0,34
F,Matthews,MO,63867,Aeronautical engineer,grocery_pos,128.82,0,47
F,West Finley,PA,15377,Theme park manager,personal_care,6.65,0,31
M,Sea Island,GA,31561,"Engineer, structural",shopping_net,4.23,0,63
F,Lanark Village,FL,32323,Television production assistant,travel,1.39,0,36
M,Kissee Mills,MO,65680,"Engineer, agricultural",shopping_pos,144.4,0,46
F,Diamond,OH,44412,"Engineer, biomedical",grocery_pos,205.07,0,43
F,Monitor,WA,98836,Medical technical officer,misc_net,1.31,0,57
F,Barnard,SD,57426,Systems developer,food_dining,37.51,0,57
M,Winfield,WV,25213,Exhibition designer,shopping_pos,647.87,0,46
F,Prairie Hill,TX,76678,Barrister,health_fitness,1.8,0,70
F,Superior,AZ,85173,Petroleum engineer,shopping_net,22.4,0,39
M,Edmond,OK,73034,Media buyer,home,29.43,0,33
F,Lanark Village,FL,32323,Television production assistant,grocery_pos,106.75,0,36
F,Albany,NY,12222,"Designer, textile",entertainment,32.46,0,87
M,Leo,IN,46765,Biomedical engineer,kids_pets,46.68,0,32
M,Jordan Valley,OR,97910,Economist,shopping_net,102.18,0,33
F,Conway,WA,98238,"Research officer, political party",entertainment,23.5,0,42
M,Fiddletown,CA,95629,Immigration officer,food_dining,64.91,0,39
M,Armonk,NY,10504,Television/film/video producer,entertainment,1.33,0,62
M,Palermo,ND,58769,Administrator,shopping_net,91.65,0,43
F,Littleton,CO,80120,Water engineer,shopping_net,161.04,0,51
M,Mooresville,NC,28117,Control and instrumentation engineer,entertainment,31.05,0,73
F,Shedd,OR,97377,Radio broadcast assistant,misc_pos,8.64,0,31
F,Knoxville,TN,37932,"Designer, industrial/product",grocery_net,72.5,0,32
M,Mounds,OK,74047,Fitness centre manager,entertainment,39.15,0,44
M,Tallmansville,WV,26237,Accounting technician,health_fitness,39.22,0,59
M,Key West,FL,33040,Town planner,gas_transport,52.16,0,39
F,Avoca,IA,51521,Engineering geologist,misc_net,10.0,0,55
F,Georgetown,MN,56546,"Research officer, trade union",misc_pos,81.13,0,50
M,Leetsdale,PA,15056,"Administrator, education",gas_transport,75.38,0,40
M,Harborcreek,PA,16421,Event organiser,shopping_net,2.28,0,80
F,Dallas,TX,75218,"Designer, ceramics/pottery",shopping_net,6.71,0,51
F,May,TX,76857,Corporate investment banker,gas_transport,45.91,0,61
F,Harwood,MD,20776,Quantity surveyor,gas_transport,70.0,0,93
M,Bessemer,AL,35022,Radio broadcast assistant,home,35.77,0,37
F,Falls City,TX,78113,"Engineer, mining",gas_transport,55.14,0,59
F,Brooklyn,NY,11217,Medical sales representative,personal_care,36.0,0,27
M,Pueblo,CO,81005,Further education lecturer,shopping_pos,26.77,0,38
F,Norman,AR,71960,Manufacturing engineer,personal_care,3.81,0,27
M,Dalton,WI,53926,Civil Service fast streamer,kids_pets,56.42,0,59
F,Holcomb,KS,67851,Arboriculturist,food_dining,40.73,0,33
F,Grover,NC,28073,Toxicologist,home,40.67,0,53
M,Payson,IL,62360,Exhibition designer,misc_pos,2.0,0,57
M,Lonetree,WY,82936,Research scientist (physical sciences),entertainment,80.21,0,45
M,Deadwood,SD,57732,Multimedia programmer,gas_transport,77.39,0,56
M,Falmouth,MI,49632,Furniture designer,gas_transport,45.92,0,71
M,Westport,KY,40077,Pensions consultant,health_fitness,28.26,0,30
F,New Goshen,IN,47863,"Engineer, mining",gas_transport,76.61,0,66
F,Manistique,MI,49854,Trade mark attorney,home,108.12,0,47
F,Browning,MO,64630,Cytogeneticist,shopping_net,9.88,0,72
M,Nazareth,TX,79063,Petroleum engineer,shopping_net,95.4,0,46
F,Baton Rouge,LA,70808,"Designer, furniture",personal_care,102.38,0,49
M,Belgrade,MT,59714,"Engineer, drilling",food_dining,53.74,0,51
F,Bellmore,NY,11710,"Librarian, public",home,64.97,0,56
F,Saint Louis,MO,63131,Occupational hygienist,food_dining,38.5,0,66
M,Hudson,NY,12534,Travel agency manager,entertainment,20.17,0,28
F,Eugene,OR,97403,"Scientist, physiological",travel,9.89,0,62
M,Lahoma,OK,73754,Podiatrist,food_dining,66.27,0,37
F,Altona,NY,12910,"Surveyor, land/geomatics",health_fitness,14.21,0,73
F,Roma,TX,78584,IT trainer,entertainment,244.75,0,36
F,Wilmington,NC,28405,English as a second language teacher,shopping_net,10.76,0,43
F,Ratcliff,TX,75858,"Engineer, production",shopping_pos,6.71,0,77
F,Cottekill,NY,12419,Comptroller,home,24.91,0,36
M,Grant,AL,35747,Curator,entertainment,378.22,0,54
F,Moro,IL,62067,"Buyer, industrial",grocery_pos,85.69,0,54
F,Smiths Grove,KY,42171,"Therapist, sports",misc_pos,4.6,0,27
F,Dell City,TX,79837,Hydrogeologist,shopping_pos,34.56,0,81
M,Harrodsburg,IN,47434,Social researcher,grocery_pos,130.35,0,71
F,De Soto,KS,66018,Chief Executive Officer,misc_net,9.32,0,48
M,Marion,CT,6444,Health service manager,entertainment,62.6,0,64
M,Burbank,OK,74633,Sub,home,2.42,0,85
F,Sheffield,MA,1257,Radio producer,home,16.46,0,53
M,Newton,NH,3858,"Therapist, music",misc_pos,9.4,0,74
F,Lebanon,VA,24266,"Teacher, English as a foreign language",home,58.99,0,49
M,Washington,DC,20012,"Optician, dispensing",misc_net,3.65,0,56
M,Ozawkie,KS,66070,Theatre director,misc_pos,706.47,0,78
M,Paulding,OH,45879,Secondary school teacher,personal_care,31.85,0,90
F,Heislerville,NJ,8324,Exercise physiologist,grocery_net,78.23,0,86
F,Logan,IL,62856,"Scientist, research (physical sciences)",misc_pos,1.23,0,50
F,Sterling City,TX,76951,"Scientist, biomedical",shopping_net,1.28,0,64
M,Camden,MO,64017,Colour technologist,entertainment,35.71,0,67
M,Cardwell,MO,63829,Television floor manager,kids_pets,46.3,0,69
F,Brooklyn,NY,11217,Medical sales representative,grocery_pos,79.86,0,27
F,Meridian,TX,76665,Phytotherapist,misc_pos,5.01,0,56
M,Acworth,NH,3601,Naval architect,health_fitness,73.9,0,38
F,San Jose,CA,95148,Science writer,entertainment,111.59,0,71
M,Kirk,CO,80824,Network engineer,health_fitness,12.65,0,71
M,Topeka,KS,66616,Clinical cytogeneticist,grocery_pos,60.22,0,51
M,Thida,AR,72165,Careers information officer,health_fitness,67.08,0,26
F,Jones,AL,36749,Materials engineer,shopping_pos,7.88,0,55
M,Huntsville,AL,35811,Television production assistant,shopping_pos,3046.01,0,53
F,Thomas,WV,26292,Forensic psychologist,misc_pos,7.15,0,45
F,Jones,AL,36749,Materials engineer,grocery_pos,93.96,0,55
M,Murfreesboro,TN,37132,"Journalist, newspaper",misc_pos,179.34,0,48
M,South Hero,VT,5486,Transport planner,kids_pets,43.18,0,35
M,Tekoa,WA,99033,Clothing/textile technologist,gas_transport,123.25,0,27
F,Ranier,MN,56668,Ceramics designer,grocery_pos,39.25,0,26
M,Harper,TX,78631,"Pharmacist, community",shopping_pos,153.4,0,33
F,Alpharetta,GA,30009,Prison officer,shopping_net,8.22,0,29
F,Baton Rouge,LA,70808,"Designer, furniture",food_dining,58.32,0,49
F,Conway,WA,98238,"Research officer, political party",shopping_pos,9.02,0,42
F,Dayton,OH,45415,Environmental manager,grocery_net,62.64,0,56
F,Ranier,MN,56668,Ceramics designer,home,28.54,0,26
F,Meridian,TX,76665,Phytotherapist,shopping_pos,278.27,0,56
F,Kingsford Heights,IN,46346,"Psychologist, forensic",shopping_pos,138.08,0,28
F,Goodrich,MI,48438,Learning disability nurse,entertainment,99.68,0,41
F,Rocky Mount,MO,65072,Tax inspector,kids_pets,3.07,0,38
F,Westerville,NE,68881,Product designer,misc_pos,1.18,0,91
M,Timberville,VA,22853,Waste management officer,grocery_net,72.21,0,64
M,Cadiz,KY,42211,Commissioning editor,personal_care,56.58,0,65
F,Waynesfield,OH,45896,Building control surveyor,gas_transport,41.66,0,63
F,Burbank,WA,99323,Musician,shopping_pos,9.09,0,45
M,Wittenberg,WI,54499,Senior tax professional/tax inspector,gas_transport,63.9,0,72
F,Ford,VA,23850,Chief Operating Officer,shopping_pos,2.62,0,50
M,Bolivar,PA,15923,"Administrator, local government",shopping_net,93.45,0,32
M,Leetsdale,PA,15056,"Administrator, education",food_dining,55.64,0,40
M,Springfield,VA,22151,Production engineer,shopping_net,89.83,0,76
F,Center Tuftonboro,NH,3816,"Optician, dispensing",shopping_net,27.37,0,55
M,Sacramento,CA,95827,Magazine features editor,misc_net,169.53,0,47
F,Coleman,TX,76834,Radio producer,grocery_pos,96.52,0,64
F,Ashford,WA,98304,Video editor,food_dining,30.73,0,70
M,Cochranton,PA,16314,Retail merchandiser,kids_pets,13.38,0,53
F,Burbank,WA,99323,Musician,home,75.42,0,45
M,Mount Saint Joseph,OH,45051,Exhibition designer,home,92.08,0,52
M,Wales,AK,99783,"Administrator, education",entertainment,40.67,0,87
F,Lawn,PA,17041,Special educational needs teacher,gas_transport,55.03,0,54
M,Sacramento,CA,95827,Magazine features editor,entertainment,347.86,0,47
F,Rock Springs,WY,82901,Music therapist,personal_care,56.89,0,42
F,Moundsville,WV,26041,Physiotherapist,food_dining,7.38,0,49
F,Winger,MN,56592,Applications developer,misc_net,579.64,0,60
F,Hannawa Falls,NY,13647,Chief Executive Officer,personal_care,56.31,0,35
M,Moriarty,NM,87035,"Therapist, art",health_fitness,47.37,0,38
F,Brantley,AL,36009,Exercise physiologist,home,13.63,0,68
M,Reno,NV,89512,Immunologist,health_fitness,158.05,0,29
F,Ranier,MN,56668,Ceramics designer,misc_pos,157.44,0,26
M,Parks,AZ,86018,"Geologist, engineering",grocery_pos,143.24,0,69
F,Lanark Village,FL,32323,Television production assistant,home,1.74,0,36
F,Hinckley,OH,44233,Medical sales representative,gas_transport,46.7,0,38
M,Great Mills,MD,20634,Art therapist,entertainment,9.2,0,53
F,West Palm Beach,FL,33417,Historic buildings inspector/conservation officer,grocery_pos,114.72,0,66
M,Emmons,MN,56029,Communications engineer,kids_pets,11.7,0,58
F,Yellowstone National Park,WY,82190,Materials engineer,entertainment,13.26,0,85
F,Tulsa,OK,74130,Bookseller,food_dining,24.02,0,58
F,East Andover,ME,4226,Animal nutritionist,gas_transport,45.11,0,56
M,Ozawkie,KS,66070,Theatre director,travel,162.68,0,78
M,Ollie,IA,52576,Commercial horticulturist,misc_net,4.19,0,57
M,Oconto Falls,WI,54154,Mining engineer,kids_pets,88.54,0,51
M,Glendale,CA,91206,Advertising account planner,shopping_pos,5.14,0,44
M,Lima,OH,45801,"Copywriter, advertising",misc_net,5.88,0,34
M,Dieterich,IL,62424,"Psychologist, clinical",food_dining,22.48,0,64
F,Amanda,OH,43102,Farm manager,health_fitness,102.69,0,34
M,Glade Spring,VA,24340,Clinical psychologist,shopping_pos,2.37,0,39
M,Des Moines,IA,50314,Interior and spatial designer,gas_transport,67.64,0,45
F,Kilgore,TX,75662,Multimedia programmer,shopping_net,5.36,0,43
M,Canton,OH,44702,Building control surveyor,kids_pets,102.33,0,63
M,Amsterdam,OH,43903,Mental health nurse,health_fitness,28.48,0,65
F,Gardiner,OR,97441,"Engineer, maintenance",grocery_pos,118.32,0,70
F,Kilgore,TX,75662,Multimedia programmer,misc_net,349.81,0,43
M,Benton,WI,53803,Public relations officer,home,36.81,0,68
F,Maysville,KY,41056,Advertising account executive,grocery_pos,190.66,0,55
F,Manchester,MD,21102,Clinical research associate,kids_pets,52.63,0,62
F,O Brien,TX,79539,Warden/ranger,gas_transport,71.56,0,43
F,West Sayville,NY,11796,Film/video editor,gas_transport,64.63,0,36
F,Thomas,OK,73669,Barrister,home,47.98,0,40
M,Egan,LA,70531,Broadcast presenter,health_fitness,74.06,0,54
F,Mifflin,PA,17058,Mining engineer,travel,9.87,0,72
M,Mount Perry,OH,43760,Barrister's clerk,gas_transport,45.74,0,73
M,Lonsdale,MN,55046,Chief Strategy Officer,entertainment,440.71,0,39
M,Cross Plains,TX,76443,Chief Operating Officer,shopping_pos,4.84,0,73
F,North Prairie,WI,53153,Applications developer,home,127.0,0,84
F,Wilmington,NC,28405,English as a second language teacher,health_fitness,189.38,0,43
F,Scotland,MD,20687,Insurance underwriter,gas_transport,73.51,0,50
F,Delhi,LA,71232,Multimedia programmer,personal_care,29.78,0,62
M,Doe Hill,VA,24433,Dance movement psychotherapist,home,70.7,0,40
M,Arcadia,MI,49613,"Designer, jewellery",grocery_pos,157.05,0,60
M,Hancock,MD,21750,Press photographer,misc_net,4.02,0,42
M,Afton,MI,49705,Technical brewer,gas_transport,89.02,0,68
F,Marietta,SC,29661,Museum/gallery exhibitions officer,shopping_net,5.71,0,92
M,Detroit,MI,48214,Health visitor,health_fitness,9.89,0,43
M,Laredo,TX,78040,Video editor,shopping_pos,3.33,0,55
F,Hopewell,VA,23860,Purchasing manager,travel,9.89,0,91
M,Portland,OR,97210,"Engineer, building services",personal_care,124.31,0,63
M,San Diego,CA,92128,Chartered public finance accountant,misc_net,5.77,0,67
F,Fordoche,LA,70732,Community education officer,health_fitness,89.47,0,75
F,Holcomb,KS,67851,Arboriculturist,shopping_pos,85.36,0,33
F,Cascade Locks,OR,97014,Barrister,kids_pets,40.87,0,90
M,Monmouth Beach,NJ,7750,Health promotion specialist,home,246.06,0,48
M,Schaumburg,IL,60193,Claims inspector/assessor,shopping_net,153.81,0,57
M,Ruckersville,VA,22968,"Designer, ceramics/pottery",gas_transport,51.35,0,51
F,Viola,AR,72583,Psychiatric nurse,gas_transport,79.98,0,40
F,Cromona,KY,41810,Chief Financial Officer,kids_pets,50.12,0,66
F,Amanda,OH,43102,Farm manager,shopping_pos,2.07,0,34
F,Shields,ND,58569,Film/video editor,misc_net,2.8,0,37
F,Wilton,ND,58579,"Designer, ceramics/pottery",shopping_pos,4.87,0,78
M,Lonsdale,MN,55046,Chief Strategy Officer,gas_transport,60.7,0,39
M,Waukesha,WI,53186,"Therapist, occupational",personal_care,35.49,0,80
F,Enola,AR,72047,"Physicist, medical",home,2.63,0,72
F,Steuben,ME,4680,Make,home,16.68,0,67
F,Munith,MI,49259,Geophysicist/field seismologist,personal_care,65.81,0,38
M,Heiskell,TN,37754,"Geologist, wellsite",grocery_net,39.12,0,44
M,Port Richey,FL,34668,Environmental education officer,misc_pos,692.69,0,51
F,Clarks Mills,PA,16114,Energy manager,home,7.85,0,29
M,Washington,DC,20017,"Psychotherapist, child",gas_transport,56.46,0,35
F,Marathon,TX,79842,Lexicographer,home,44.59,0,36
F,Tulsa,OK,74131,"Teacher, special educational needs",gas_transport,44.99,0,55
M,Cochranton,PA,16314,Retail merchandiser,grocery_pos,24.52,0,53
F,Birmingham,IA,52535,Camera operator,shopping_net,6.54,0,38
M,Howells,NE,68641,Research scientist (maths),shopping_pos,1.44,0,98
F,Ogdensburg,NJ,7439,Senior tax professional/tax inspector,personal_care,2.0,0,32
F,Hahira,GA,31632,"Teacher, special educational needs",health_fitness,44.09,0,29
M,Belmond,IA,50421,Community pharmacist,entertainment,5.45,0,62
F,Bonfield,IL,60913,Medical secretary,food_dining,11.91,0,36
M,Dallas,TX,75236,"Designer, interior/spatial",gas_transport,70.82,0,74
F,Blooming Grove,TX,76626,Financial adviser,misc_pos,15.39,0,48
M,Allentown,NY,14707,Radio producer,food_dining,27.29,0,70
M,Roseland,NE,68973,"Nurse, mental health",health_fitness,188.38,0,78
M,Thida,AR,72165,Careers information officer,gas_transport,72.23,0,26
F,Red River,NM,87558,"Surveyor, land/geomatics",gas_transport,59.35,0,38
M,Birmingham,AL,35229,Musician,entertainment,163.15,0,46
F,Los Angeles,CA,90014,"Journalist, newspaper",home,109.66,0,67
F,Eugene,OR,97403,"Scientist, physiological",grocery_pos,92.28,0,62
M,Tekoa,WA,99033,Clothing/textile technologist,entertainment,65.97,0,27
M,Wilmette,IL,60091,Trade mark attorney,shopping_net,5.49,0,40
F,Creola,OH,45622,"Copywriter, advertising",misc_pos,3.85,0,47
M,Ashfield,MA,1330,"Production assistant, radio",food_dining,53.8,0,66
F,De Soto,KS,66018,Chief Executive Officer,shopping_pos,4.33,0,48
F,Rock Springs,WY,82901,Music therapist,shopping_pos,161.23,0,42
F,Fullerton,NE,68638,"Surveyor, mining",home,2.64,0,53
M,Johns Island,SC,29455,Materials engineer,health_fitness,20.96,0,29
M,Espanola,NM,87533,Historic buildings inspector/conservation officer,home,56.22,0,54
M,Murfreesboro,TN,37132,"Journalist, newspaper",grocery_net,40.09,0,48
M,Keller,TX,76248,Probation officer,health_fitness,102.84,0,39
F,Rocky Mount,MO,65072,Tax inspector,grocery_pos,74.4,0,38
F,Washington,DC,20036,Prison officer,food_dining,55.97,0,40
F,Allentown,PA,18103,"Scientist, research (maths)",food_dining,12.13,0,28
F,Brandon,VT,5733,"Scientist, marine",misc_net,58.38,0,51
M,Orr,MN,55771,Horticultural therapist,home,89.73,0,50
F,Veedersburg,IN,47987,"Development worker, community",shopping_net,112.39,0,67
F,Munith,MI,49259,Geophysicist/field seismologist,health_fitness,9.02,0,38
M,Lohrville,IA,51453,Administrator,health_fitness,40.87,0,72
M,Burbank,OK,74633,Sub,food_dining,4.08,0,85
F,Indianapolis,IN,46254,Firefighter,food_dining,44.47,0,51
M,Murrayville,IL,62668,Commercial/residential surveyor,shopping_net,6.0,0,23
M,Easton,KS,66020,Air broker,kids_pets,56.55,0,44
M,Camden,MO,64017,Colour technologist,gas_transport,88.01,0,67
F,Meredith,CO,81642,Public relations account executive,shopping_net,299.83,0,87
M,Minnesota Lake,MN,56068,Music tutor,gas_transport,70.75,0,63
F,Tomahawk,WI,54487,Seismic interpreter,gas_transport,48.85,0,29
F,Manville,WY,82227,Educational psychologist,gas_transport,51.23,0,46
M,Bronx,NY,10463,"Therapist, drama",gas_transport,59.38,0,36
F,Heart Butte,MT,59448,Water engineer,personal_care,9.39,0,54
M,Bessemer,AL,35022,Radio broadcast assistant,kids_pets,111.35,0,37
M,Hawthorne,CA,90250,"Editor, magazine features",misc_net,5.38,0,31
F,Sebring,FL,33872,Environmental consultant,grocery_net,37.2,0,40
F,Prairie Hill,TX,76678,Barrister,grocery_pos,131.64,0,70
F,San Jose,CA,95148,Science writer,food_dining,23.96,0,71
F,Hannawa Falls,NY,13647,Chief Executive Officer,home,45.78,0,35
M,Morrisdale,PA,16858,Advice worker,travel,5.98,0,53
M,Dallas,TX,75210,Television camera operator,personal_care,2.69,0,84
F,Oran,IA,50664,Sports administrator,food_dining,16.94,0,54
M,Port Richey,FL,34668,Environmental education officer,personal_care,31.14,0,51
F,Greendale,WI,53129,Logistics and distribution manager,personal_care,6.74,0,45
F,Burlington,WA,98233,Public house manager,shopping_net,1.1,0,52
F,Sutherland,NE,69165,Insurance broker,gas_transport,50.87,0,44
M,Churubusco,IN,46723,"Research officer, trade union",shopping_net,1.39,0,40
F,Barnard,SD,57426,Systems developer,home,46.21,0,57
F,Harwood,MD,20776,Quantity surveyor,shopping_pos,5.58,0,93
M,Stillwater,OK,74074,Cabin crew,misc_pos,5.01,0,78
F,Walnut Ridge,AR,72476,"Engineer, control and instrumentation",kids_pets,23.28,0,49
F,Florence,MS,39073,Fine artist,shopping_pos,180.6,0,42
F,Deane,KY,41812,"Conservation officer, historic buildings",personal_care,23.66,0,29
M,Greenview,CA,96037,Call centre manager,shopping_net,55.52,0,68
F,Barnstable,MA,2630,Counselling psychologist,gas_transport,48.85,0,63
M,Cecilton,MD,21913,Podiatrist,entertainment,85.28,0,57
M,Arlington,VA,22213,Mudlogger,grocery_pos,55.58,0,42
